tex_3_seed_01.txt	tex_3_seed_02.txt	tex_3_seed_03.txt	tex_3_seed_04.txt	tex_3_seed_05.txt	tex_3_seed_06.txt	tex_3_seed_07.txt	tex_3_seed_08.txt	tex_3_seed_09.txt	tex_3_seed_10.txt	AVG
42454	41973	41849	40688	41053	42805	39321	41345	40312	43281	41508.1
39321	41973	42452	42452	39584	41719	41053	41717	39321	42135	41172.7
39321	39321	39321	39321	42227	41849	40700	41742	42269	42135	40820.6
39837	39400	41397	41307	39358	42135	40286	39321	42269	41868	40717.8
41362	39321	39321	43281	40778	41973	39983	39786	42269	39321	40739.5
40175	39321	39321	39786	39337	41849	40213	41742	42039	39321	40310.4
39397	39321	41134	39725	39321	41973	39623	39786	42269	39321	40187
39786	39321	39321	43281	39321	42135	40336	39321	42269	39321	40441.2
41134	39321	41742	39953	40534	40396	39629	39321	40336	39321	40168.7
40268	40369	41134	41742	40291	40396	40751	40336	39542	40286	40511.5
40534	40402	39321	39843	43820	42273	41134	40336	42269	41742	41167.4
39800	40369	40336	42951	39541	42921	42102	40336	41518	40286	41016
39461	39323	41134	43281	39321	41848	39710	40336	41597	40286	40629.7
41868	40933	39837	43281	40896	42699	42419	40336	39321	40286	41187.6
39321	40263	41134	39644	42135	41819	39666	40336	39321	40286	40392.5
41472	40933	40402	39644	42452	42269	42740	35281	39321	40286	40480
40961	39363	41192	43305	39749	39709	39628	41868	39321	39649	40474.5
39321	42069	41134	43281	40336	42820	39765	39321	42269	39501	40981.7
39321	39566	39837	39701	39321	42912	40324	34843	43467	40286	39957.8
39416	39321	39629	43155	39321	39321	39691	27496	39321	41797	38846.8
42136	39497	40868	39930	39321	39321	39549	39321	42408	40245	40259.6
39321	40243	39623	43156	39321	39423	38243	21112	39809	40286	38053.7
39321	39323	41195	39321	40835	43252	39255	39321	39321	40286	40143
39321	39325	40336	39322	39321	39321	39321	29868	39321	40451	38590.7
39321	39321	39623	43292	39321	39321	38370	26113	39321	41166	38516.9
39494	40297	39623	39342	35943	39321	24785	39321	39321	40596	37804.3
38298	42069	39623	39342	43513	43252	27693	32393	39544	39321	38504.8
39321	39524	39623	39518	39261	39321	39837	19905	40028	41849	37818.7
39623	39321	39456	39629	37029	39321	39321	39322	43560	38883	39546.5
39323	39321	39623	39623	40223	39321	39321	39321	39333	42928	39833.7
39321	39327	39837	39321	38544	39321	34804	39321	43684	39321	39280.1
39138	39321	39623	39470	38792	39321	39321	34721	43688	35854	38924.9
39321	39336	39623	39321	39321	39321	27671	27018	43600	39246	37377.8
39321	39321	39618	39321	35070	39321	39321	39321	42785	39321	39272
39321	39321	39623	39321	39321	39321	22133	39321	43693	39320	38069.5
39321	39321	39321	39629	39182	39321	24554	39321	39321	39321	37861.2
39321	40668	39321	40235	39321	39321	39321	39321	39770	39629	39622.8
26335	39321	39623	39321	28201	39321	24257	39321	39321	39415	35443.6
26335	39315	39433	39321	39060	39321	39321	39321	39461	40192	38108
39321	39321	39623	40259	39321	39321	22085	39317	43353	41307	38322.8
27251	39321	39623	40288	38129	39321	37965	20325	43691	35608	36152.2
26987	39321	39623	39951	39321	39321	24300	39321	39544	31376	35906.5
26335	39321	39321	39998	32350	39321	24300	38991	39544	39321	35880.2
26335	39321	39321	39595	39321	39321	22085	39321	39378	48050	37204.8
26335	40297	39623	39434	40522	39321	28188	39321	43542	39317	37590
26335	39321	39623	40288	43963	39321	37331	39321	39684	39321	38450.8
26594	41539	39321	39321	39315	39321	38709	39321	46765	39267	38947.3
26400	40293	39658	41004	39321	39397	22761	39318	39547	42824	37052.3
26323	39320	39321	40714	38321	39321	20117	39321	39321	40106	36218.5
26335	39321	39623	40626	39321	39321	15146	39315	39421	39321	35775
26335	40305	39623	40924	40111	39321	13365	39321	39321	38243	35686.9
