tex_1_seed_01.txt	tex_1_seed_02.txt	tex_1_seed_03.txt	tex_1_seed_04.txt	tex_1_seed_05.txt	tex_1_seed_06.txt	tex_1_seed_07.txt	tex_1_seed_08.txt	tex_1_seed_09.txt	tex_1_seed_10.txt	AVG
19637	14411.7	14909.6	18756.6	15886.7	17370.7	14909.6	13296.9	14953.9	14114.7	15824.74
16164.7	14785.5	14273	16832	16108.5	15625.5	14273	12319.9	14849.6	13804	14903.57
20470.1	16104.5	14297.9	15523.7	16469.9	15835.7	14297.9	12990.8	14662.8	16092.2	15674.55
19129.3	17529.8	14468.9	15696.4	14612.3	15482.9	14468.9	13078.1	14374.6	14109.6	15295.08
18628	17123.5	15117.3	17543.3	14574.5	15672.9	15117.3	13915.9	15465.2	14318.8	15747.67
19987.2	18588.3	15023.8	18760.9	14573	15621.5	15023.8	12356.3	14594	14004.1	15853.29
19820.2	17533.8	14166.8	16733.8	15210.6	16283.8	14166.8	12668.8	15123.1	13980.4	15568.81
18597.3	22972.6	14839.7	16598.5	13935.1	16373.5	14839.7	12761.4	14087	15132.9	16013.77
18626	23743.6	13513	18156.1	15185.1	17555.1	13513	12345.8	14168.1	14591.5	16139.73
21455.6	21648.9	13216.9	17356.9	14196.2	14449.3	13216.9	13529.9	15194.1	13912.1	15817.68
18261.1	22356.5	13321.6	15912.4	14687.6	15411.1	13321.6	12562.7	13821.3	13560.3	15321.62
19328.5	18871.2	13679	16101.7	13654.4	14364.3	13679	12503.8	15137.5	14040.2	15135.96
19402.4	18345.5	13594	14888.4	13729.6	14583.5	13594	12103.7	14027.9	13546.3	14781.53
18263	18959.6	14335.1	15135.6	15143.5	15817.9	14335.1	12557.4	15039	13556.2	15314.24
16984	19963.1	13292.4	14759.1	13982.6	15113.9	13292.4	12263.9	13534.7	14060.9	14724.7
16283.3	19815.7	12868.2	16163.4	14315.3	13546.2	12868.2	11898.2	14223.1	14286.3	14626.79
16279.6	17562.3	12934.2	16267.4	15093.4	14667.2	12934.2	12252.5	13702.3	14397.6	14609.07
15876.9	21722.7	12920.9	14230.2	14468.8	14510.1	12920.9	11749.2	14266.3	13382.7	14604.87
16977.8	19935.9	12930.5	14658.3	14470.3	14120	12930.5	11538.2	14248.3	13840	14564.98
17952.7	18419.9	12449.4	15797.1	13390.9	14109.1	12449.4	11762.8	13724.1	12798.8	14285.42
15537.8	18317.6	12391.3	13341.5	14308.1	14060.1	12391.3	11172	13387.4	12679.3	13758.64
16914.1	18693.2	12222.5	13720.7	14677.4	13771.4	12222.5	11101.4	13630.8	13995.3	14094.93
17542.8	19136.1	12544.8	14443.9	14224.1	14555.4	12544.8	10947.1	14162.9	12828	14292.99
17998.5	17705.9	12542.4	13976.6	15271.5	14252	12542.4	11177.3	13849.2	12096.1	14141.19
17716.1	15826	12659.3	13013.3	14680.9	14762	12659.3	10562.2	14416.6	12196.6	13849.23
16782.8	16397.8	11735.5	13534	15706.9	14765.5	11735.5	10950.8	14109.6	11245.5	13696.39
16234.3	14660.8	11859.3	13019.1	15536.2	13942.4	11859.3	11012.2	14582.4	11347.1	13405.31
16398.1	17164.1	11607.3	13946.3	15411.4	15586.5	11607.3	11107.3	13335.9	11146.9	13731.11
15954.4	15364.9	11225.1	13736.5	13165.5	15350.7	11225.1	10293.1	14398.7	11442	13215.6
16562.6	16252.4	11312.4	12657.8	13836.9	15320	11312.4	10469.6	13518.1	11214.6	13245.68
17550.9	15188.6	10734.1	13522	15905.2	15113.2	10734.1	10386.6	14255.7	11179.9	13457.03
17628.4	14863.4	10947.6	12399.7	12482.9	16261	10947.6	11028.3	13337.2	10935.1	13083.12
16378.5	14557.1	10609.2	12252.8	14257.4	14025.2	10609.2	10586.6	13493.6	10673.9	12744.35
