29.5,26.53,-2.97
30.9,29.54,-1.36
15.3,11.29,-4.01
25.2,28.18,2.98
63.0,63.57,0.57
6.9,7.9,1.0
33.8,35.07,1.27
33.3,34.1,0.8
12.8,14.06,1.26
27.4,28.3,0.9
13.2,11.13,-2.07
34.0,31.14,-2.86
11.4,15.13,3.73
32.7,26.17,-6.53
28.3,30.27,1.97
12.8,11.16,-1.64
14.7,12.68,-2.02
17.9,18.06,0.16
12.5,11.41,-1.09
49.3,49.14,-0.16
7.2,9.73,2.53
28.4,34.2,5.8
28.4,26.61,-1.79
39.0,41.63,2.63
13.3,9.74,-3.56
10.4,10.28,-0.12
14.8,13.86,-0.94
10.5,11.98,1.48
18.0,16.78,-1.22
25.9,22.38,-3.52
29.3,25.03,-4.27
32.2,33.58,1.38
11.8,12.23,0.43
5.1,8.96,3.86
37.5,34.2,-3.3
13.1,10.53,-2.57
10.5,11.41,0.91
50.0,48.65,-1.35
36.1,33.9,-2.2
