5.8,16.15,10.35
12.7,10.02,-2.68
28.4,29.22,0.82
51.2,46.3,-4.9
35.9,27.05,-8.85
17.9,23.59,5.69
33.3,26.91,-6.39
32.7,23.56,-9.14
11.8,14.0,2.2
26.8,17.91,-8.89
7.8,15.16,7.36
42.7,37.64,-5.06
21.2,21.98,0.78
61.0,54.15,-6.85
12.5,11.83,-0.67
8.2,6.47,-1.73
21.6,22.72,1.12
21.8,18.98,-2.82
29.3,22.74,-6.56
9.6,11.23,1.63
33.8,41.33,7.53
10.2,9.47,-0.73
17.7,26.78,9.08
21.0,29.65,8.65
9.0,20.6,11.6
29.1,33.77,4.67
22.0,20.87,-1.13
40.1,39.79,-0.31
56.9,40.74,-16.16
35.2,36.07,0.87
9.3,10.92,1.62
17.6,15.29,-2.31
37.7,33.38,-4.32
20.3,29.05,8.75
6.7,9.47,2.77
11.4,18.36,6.96
38.2,26.59,-11.61
19.0,35.4,16.4
45.9,47.01,1.11
