47.0,42.57,-4.43
36.4,42.6,6.2
13.9,16.07,2.17
25.9,26.19,0.29
13.5,11.25,-2.25
9.0,14.67,5.67
11.4,17.15,5.75
16.3,25.59,9.29
33.0,30.0,-3.0
30.2,25.94,-4.26
19.8,23.58,3.78
39.0,28.3,-10.7
53.7,47.15,-6.55
29.0,31.86,2.86
13.1,16.09,2.99
13.9,26.19,12.29
20.6,23.02,2.42
15.8,16.04,0.24
40.0,39.95,-0.05
13.3,13.83,0.53
35.5,35.7,0.2
41.0,40.33,-0.67
28.5,32.11,3.61
28.4,31.93,3.53
31.0,30.6,-0.4
38.0,18.03,-19.97
21.6,20.14,-1.46
17.2,19.09,1.89
12.3,12.06,-0.24
24.0,24.68,0.68
31.8,27.82,-3.98
45.9,46.54,0.64
50.8,52.38,1.58
13.8,14.64,0.84
29.0,32.0,3.0
32.2,29.97,-2.23
13.9,17.15,3.25
62.1,59.06,-3.04
47.3,47.15,-0.15
