38.2,23.27,-14.93
24.2,19.88,-4.32
13.2,19.06,5.86
38.1,28.63,-9.47
12.3,15.13,2.83
51.2,43.55,-7.65
12.8,12.95,0.15
32.7,23.83,-8.87
35.7,30.4,-5.3
48.6,54.21,5.61
15.6,21.74,6.14
5.1,12.17,7.07
40.1,42.99,2.89
50.8,53.6,2.8
27.1,33.25,6.15
38.2,39.95,1.75
33.0,32.1,-0.9
36.8,37.9,1.1
17.2,18.15,0.95
18.5,21.73,3.23
18.8,21.23,2.43
29.1,29.93,0.83
10.2,15.55,5.35
12.8,19.26,6.46
16.8,24.29,7.49
45.4,51.43,6.03
26.3,23.83,-2.47
8.0,9.41,1.41
34.8,20.73,-14.07
34.0,33.18,-0.82
19.2,18.24,-0.96
26.0,28.63,2.63
18.0,16.52,-1.48
26.8,19.14,-7.66
21.6,19.85,-1.75
62.1,63.1,1.0
10.6,14.31,3.71
49.1,40.61,-8.49
15.8,15.4,-0.4
