42.7,43.62,0.92
29.0,31.14,2.14
54.8,53.79,-1.01
5.8,16.31,10.51
51.2,34.02,-17.18
13.5,12.77,-0.73
24.0,25.74,1.74
12.3,12.7,0.4
25.8,25.0,-0.8
13.0,12.0,-1.0
50.0,50.87,0.87
13.1,8.79,-4.31
9.4,15.42,6.02
49.0,30.37,-18.63
43.4,47.2,3.8
7.2,12.88,5.68
17.7,23.75,6.05
23.0,15.31,-7.69
26.3,21.57,-4.73
14.7,17.53,2.83
21.2,23.7,2.5
39.0,27.73,-11.27
7.8,12.18,4.38
33.3,36.43,3.13
31.8,25.87,-5.93
27.4,23.98,-3.42
6.4,15.96,9.56
16.0,29.42,13.42
25.9,26.0,0.1
35.1,30.07,-5.03
10.6,12.87,2.27
56.9,57.01,0.11
11.8,11.69,-0.11
8.0,10.09,2.09
12.8,22.04,9.24
16.3,17.71,1.41
12.7,11.69,-1.01
49.1,47.02,-2.08
23.0,15.96,-7.04
