47.7,48.84,1.14
11.3,7.83,-3.47
10.1,15.8,5.7
45.0,42.93,-2.07
23.0,14.52,-8.48
41.0,38.39,-2.61
31.7,20.7,-11.0
32.2,34.82,2.62
16.7,19.51,2.81
15.3,19.58,4.28
33.0,37.47,4.47
31.0,29.52,-1.48
59.3,53.21,-6.09
14.0,20.7,6.7
30.5,33.25,2.75
19.3,20.38,1.08
15.4,27.43,12.03
57.7,57.15,-0.55
32.7,33.46,0.76
10.5,13.0,2.5
6.4,14.75,8.35
11.8,9.42,-2.38
12.3,22.44,10.14
21.9,18.94,-2.96
13.0,12.64,-0.36
43.6,43.27,-0.33
31.8,32.58,0.78
30.2,19.0,-11.2
28.3,28.71,0.41
27.4,21.5,-5.9
23.0,14.75,-8.25
29.8,30.58,0.78
30.7,21.93,-8.77
48.3,49.52,1.22
13.4,17.64,4.24
37.6,39.11,1.51
26.1,25.88,-0.22
29.0,31.33,2.33
9.4,11.26,1.86
