paramSet_01.txt	paramSet_02.txt	paramSet_03.txt	paramSet_04.txt	paramSet_05.txt	paramSet_06.txt	paramSet_07.txt	paramSet_08.txt	paramSet_09.txt	paramSet_10.txt	paramSet_11.txt	paramSet_12.txt	paramSet_13.txt	paramSet_14.txt	paramSet_15.txt	paramSet_16.txt	paramSet_17.txt	paramSet_18.txt	paramSet_19.txt	paramSet_20.txt
1269.43	1363.64	1356.88	1155.68	1163.84	1179.62	1159.89	1204.15	1122.93	1205.09	1206.42	1110.17	1222.87	1422.44	1105.04	1139.8 	1096.68	1106.81	1145.42	1112.76
1236.54	1362.3 	1356.88	1155.15	1163.22	1178.33	1159.65	1204.15	1122.93	1204.12	1206.42	1110.17	1221.57	1413.17	1104.32	1136.92	1096.68	1103.17	1145.42	1135.64
1236.54	1361.74	1353.14	1155.15	1163.22	1178.33	1155.96	1204.15	1121.7 	1203.28	1203.81	1110.15	1221.57	1395.65	1104.32	1121.49	1094.15	1103.17	1144.87	1111.89
1230.91	1360.93	1343.68	1154.74	1156.32	1178.33	1155.83	1204.15	1121.69	1198.32	1203.81	1110.1 	1221.6 	1385.38	1102.25	1120.67	1090.05	1103.16	1143.91	1111.08
1227.71	1357.1 	1340.62	1154.45	1156.32	1178.33	1155.52	1200.33	1121.32	1198.32	1203.81	1109.06	1221.6 	1379.48	1102.25	1121.42	1089.4 	1102.66	1143.34	1106.19
1226.71	1357.1 	1271.42	1154.45	1156.32	1178.33	1155.52	1182.49	1120.49	1197.86	1203.4 	1108.86	1221.54	1379.46	1100.7 	1114.18	1088.73	1102.63	1143.34	1105.93
1226.71	1357.02	1271.42	1154.45	1156.32	1177.99	1151.08	1182.49	1120.4 	1197.4 	1203.4 	1108.86	1220.39	1366.1 	1095.36	1114.18	1086.03	1100.36	1143.34	1104.65
1226.69	1353.53	1269.93	1154.45	1156.32	1177.81	1151.08	1182.2 	1115.97	1197.8 	1202.45	1108.65	1219.57	1365.58	1100.7 	1114.04	1085.01	1100.36	1143.23	1104.65
1226.65	1353.53	1269.93	1154.27	1156.32	1170.46	1149.52	1182.2 	1115.97	1195.87	1202.45	1107.33	1219.57	1355.71	1100.7 	1114.04	1085   	1100.36	1143.08	1101.49
1226.6 	1353.53	1269.93	1154.02	1155.02	1170.46	1149.46	1178.23	1115.95	1195.44	1202.45	1107.33	1216.47	1345.96	1098.82	1113.65	1081.96	1100.25	1141.37	1096.82
1226.6 	1348.89	1269.77	1153.98	1152.25	1169.56	1149.46	1177.99	1115.88	1194.95	1200.31	1107.33	1215.01	1346.55	1098.82	1111.13	1081.96	1100.09	1141.37	1099.09
1226.18	1345.93	1248.58	1153.99	1152.25	1169.56	1149.29	1177.99	1114.79	1194.83	1200.31	1107.33	1215.01	1344.07	1098.82	1110.65	1076.01	1099.84	1141.37	1095.83
1218.25	1345.93	1247.97	1153.99	1149.01	1168.41	1149.29	1171.22	1113.92	1194.07	1198   	1103.15	1213.89	1340.74	1095.77	1110.56	1076.01	1099.65	1139.05	1095.83
1218.24	1345.24	1247.97	1153.99	1149.01	1168.41	1146.56	1171.22	1113.92	1194.07	1195.66	1102.91	1213.54	1338.5 	1095.29	1110.56	1071.53	1099.6 	1139.05	1095.83
1217.78	1320.26	1246.05	1153.92	1143.69	1168.41	1146.56	1171.22	1110.61	1190.41	1197.79	1102.14	1213.5 	1335.03	1094.11	1107.09	1066.09	1098.61	1138.74	1095.6 
1217.78	1320.26	1237.61	1153.52	1143.69	1168.41	1146.23	1171.22	1112.29	1190.41	1196.95	1102.14	1207.68	1334.52	1094.11	1106.91	1065.95	1098.61	1138.74	1092.95
1217.44	1320.17	1237.61	1153.43	1143.69	1168.41	1145.91	1171.22	1112.28	1190.41	1196.95	1095.86	1207.68	1330.71	1094.11	1106.56	1065.95	1097.58	1138.56	1092.95
1217.39	1319.16	1237.61	1153.42	1143.69	1168.41	1142.74	1169.97	1111.26	1189.38	1194.98	1095.86	1207.49	1329.84	1092.06	1106.72	1065.16	1097.49	1136.98	1091.92
1215.92	1319.05	1215.17	1153.3 	1143.69	1167.87	1142.36	1168.1 	1110.3 	1189.21	1194.11	1095.86	1205.24	1329.82	1092.06	1105.52	1063.59	1097.41	1136.98	1091.92
1215.92	1304.34	1215.17	1153.28	1143.69	1167.87	1142.36	1168.1 	1109.44	1189.07	1194.11	1095.1 	1204.62	1327.15	1090.95	1100.36	1059.47	1096.77	1136.98	1091.92
1215.92	1304.34	1215.17	1152.97	1143.67	1167.87	1139.53	1168.1 	1109.44	1189.07	1193.58	1095.1 	1204.62	1327.15	1090.11	1100.36	1058.8 	1096.77	1136.89	1089.42
1215.92	1303.27	1206.95	1152.97	1143.58	1167.87	1139.49	1167.51	1107.86	1188.62	1193.56	1094.1 	1204.62	1326.94	1090.11	1103.65	1058.8 	1096.77	1136.89	1089.42
1215.31	1299.35	1210.14	1152.74	1142.68	1167.87	1139.46	1167.46	1106.85	1187.73	1193.58	1093.18	1204.62	1326.94	1089.8 	1103.65	1058.8 	1096.77	1136.78	1089.42
1215.31	1299.35	1203.52	1152.74	1142.68	1167.46	1139.47	1167.46	1103.71	1187.73	1193.4 	1093.18	1204.62	1322.76	1088.15	1101.87	1056.22	1096.31	1136.78	1089.19
1215.31	1285.06	1181.96	1152.74	1142.68	1167.46	1138.91	1167.25	1102.2 	1187.27	1193.4 	1092.83	1203.52	1307.25	1087.73	1101.87	1054.59	1096.05	1136.78	1088.46
1215.31	1285.06	1178.74	1152.74	1142.68	1166.61	1138.84	1165.76	1102.07	1187.27	1193.24	1092.71	1203.52	1306.92	1087.04	1099.89	1053.65	1096.05	1136.29	1088.46
1215.3 	1280.84	1178.74	1152.74	1142.68	1166.74	1137.84	1165.76	1102.07	1185.49	1192.43	1088.61	1203.03	1304.35	1086.89	1099.89	1053.65	1095.74	1136.29	1088.46
1214.86	1280.84	1176.79	1152.74	1142.68	1166.74	1135.65	1165.76	1102.07	1185.49	1192.43	1088.61	1203.03	1297.99	1084.1 	1099.89	1053.65	1095.74	1131.17	1087.75
1214.86	1280.84	1174.34	1152.74	1141.55	1166.09	1135.65	1165.76	1101.09	1185.28	1192.43	1088.61	1203.03	1297.99	1084.1 	1099.89	1052.98	1095.74	1131.17	1087.08
1214.86	1272.84	1174.34	1152.68	1141.55	1163.97	1135.65	1164.76	1101.08	1183.4 	1191.25	1088.59	1202.81	1297.01	1084.1 	1099.18	1051.6 	1094.82	1133.97	1087.08
1214.86	1265.46	1172.27	1152.68	1141.55	1163.87	1135.65	1164.76	1100.88	1181.98	1191.25	1088.39	1202.58	1295.57	1084.1 	1097.85	1049.81	1094.68	1133.97	1085.26
1214.82	1265.46	1171.7 	1152.66	1141.48	1163.87	1134.42	1164.76	1099.46	1181.98	1191.25	1088.52	1201.72	1265.04	1084.1 	1096.86	1049.81	1094.68	1133.37	1085.26
1214.69	1259.48	1167.81	1152.66	1139.11	1162.34	1135.13	1164.56	1099.46	1181.43	1191.14	1088.34	1202.58	1265.04	1082.4 	1096.86	1046.6 	1093.03	1133.37	1085.26
1196.91	1258.73	1167.81	1152.65	1135.81	1162.34	1135.09	1164.23	1099.34	1181.43	1189.92	1088.34	1202.39	1261.92	1080.56	1095.76	1046   	1093.03	1133.34	1085.26
1196.91	1253.51	1167.81	1152.65	1139.11	1162.34	1134.02	1163.5 	1098.45	1181.02	1189.92	1086.72	1202.39	1263.37	1080.55	1095.54	1044.49	1092.94	1129.33	1085.26
1196.89	1252.69	1158.4 	1152.65	1137.92	1160.8 	1130.83	1162.23	1098.41	1180.32	1186.39	1086.72	1201.67	1260.83	1080.55	1095.2 	1043.5 	1092.94	1129.33	1077.26
