47.7,29.39,-18.31
11.3,17.76,6.46
10.1,12.87,2.77
45.0,43.48,-1.52
23.0,17.11,-5.89
41.0,37.23,-3.77
31.7,35.07,3.37
32.2,30.5,-1.7
16.7,9.14,-7.56
15.3,17.41,2.11
33.0,27.77,-5.23
31.0,38.92,7.92
59.3,38.56,-20.74
14.0,35.07,21.07
30.5,21.82,-8.68
19.3,20.9,1.6
15.4,26.9,11.5
57.7,54.73,-2.97
32.7,25.57,-7.13
10.5,14.31,3.81
6.4,18.44,12.04
11.8,10.66,-1.14
12.3,11.1,-1.2
21.9,24.85,2.95
13.0,10.86,-2.14
43.6,43.45,-0.15
31.8,26.12,-5.68
30.2,20.14,-10.06
28.3,26.69,-1.61
27.4,38.05,10.65
23.0,18.44,-4.56
29.8,21.09,-8.71
30.7,22.82,-7.88
48.3,50.2,1.9
13.4,20.18,6.78
37.6,44.73,7.13
26.1,22.87,-3.23
29.0,23.07,-5.93
9.4,14.1,4.7
34.2,26.24,-7.96
71.0,70.91,-0.09
43.4,46.02,2.62
27.6,30.95,3.35
50.0,53.94,3.94
13.9,23.6,9.7
11.0,8.87,-2.13
21.2,35.17,13.97
5.9,9.14,3.24
51.2,47.4,-3.8
37.7,52.44,14.74
45.4,41.52,-3.88
28.4,30.16,1.76
31.0,30.93,-0.07
9.3,9.65,0.35
28.5,21.28,-7.22
20.9,23.2,2.3
35.2,36.81,1.61
16.8,12.06,-4.74
28.5,21.71,-6.79
33.3,30.33,-2.97
25.9,23.79,-2.11
6.9,16.61,9.71
35.1,26.72,-8.38
40.1,40.5,0.4
8.5,8.37,-0.13
33.8,37.23,3.43
29.1,37.5,8.4
6.7,15.93,9.23
62.1,66.42,4.32
39.0,32.68,-6.32
47.3,43.53,-3.77
7.2,15.22,8.02
54.8,50.13,-4.67
9.0,11.08,2.08
9.0,18.83,9.83
32.2,32.56,0.36
18.5,27.36,8.86
44.0,45.81,1.81
14.6,15.46,0.86
5.1,12.62,7.52
28.7,20.18,-8.52
24.0,19.63,-4.37
10.3,13.9,3.6
16.3,26.61,10.31
46.5,47.44,0.94
23.2,19.03,-4.17
21.8,15.74,-6.06
42.7,38.56,-4.14
61.0,59.79,-1.21
27.2,25.1,-2.1
23.5,20.63,-2.87
