5.8,19.21,13.41
12.7,11.87,-0.83
28.4,23.78,-4.62
51.2,25.69,-25.51
35.9,24.34,-11.56
17.9,23.24,5.34
33.3,34.02,0.72
32.7,20.74,-11.96
11.8,16.18,4.38
26.8,21.41,-5.39
7.8,21.18,13.38
42.7,41.57,-1.13
21.2,18.82,-2.38
61.0,56.88,-4.12
12.5,12.89,0.39
8.2,14.98,6.78
21.6,21.51,-0.09
21.8,20.23,-1.57
29.3,26.06,-3.24
9.6,12.22,2.62
33.8,36.64,2.84
10.2,17.47,7.27
17.7,25.85,8.15
21.0,22.3,1.3
9.0,24.43,15.43
29.1,31.66,2.56
22.0,25.37,3.37
40.1,41.95,1.85
56.9,28.94,-27.96
35.2,38.53,3.33
9.3,9.65,0.35
17.6,23.09,5.49
37.7,42.9,5.2
20.3,25.3,5.0
6.7,17.44,10.74
11.4,23.48,12.08
38.2,27.15,-11.05
19.0,27.09,8.09
45.9,39.35,-6.55
34.8,28.51,-6.29
18.4,26.22,7.82
27.1,35.35,8.25
35.2,20.71,-14.49
11.0,13.3,2.3
50.4,35.95,-14.45
34.2,27.15,-7.05
20.8,16.53,-4.27
28.7,24.44,-4.26
13.1,19.38,6.28
38.2,25.12,-13.08
27.0,28.1,1.1
45.4,27.84,-17.56
45.0,37.93,-7.07
28.4,28.11,-0.29
23.5,26.82,3.32
10.1,19.78,9.68
45.4,46.95,1.55
41.0,35.08,-5.92
27.6,19.5,-8.1
12.8,26.22,13.42
35.1,30.48,-4.62
18.0,23.31,5.31
10.5,15.52,5.02
24.0,21.67,-2.33
26.1,21.67,-4.43
42.0,57.16,15.16
15.5,19.77,4.27
13.5,15.28,1.78
8.5,12.68,4.18
37.0,36.45,-0.55
10.0,15.28,5.28
29.8,26.02,-3.78
40.4,27.51,-12.89
36.8,33.12,-3.68
19.1,27.84,8.74
17.0,13.48,-3.52
39.0,25.42,-13.58
76.0,65.87,-10.13
38.1,30.79,-7.31
5.1,19.77,14.67
13.2,12.77,-0.43
30.9,31.16,0.26
19.3,18.61,-0.69
25.0,39.16,14.16
24.0,17.56,-6.44
39.2,35.08,-4.12
37.7,39.67,1.97
31.0,22.73,-8.27
23.2,23.78,0.58
12.8,15.86,3.06
25.1,20.17,-4.93
