38.2,21.98,-16.22
24.2,20.94,-3.26
13.2,13.67,0.47
38.1,31.98,-6.12
12.3,12.55,0.25
51.2,52.01,0.81
12.8,10.66,-2.14
32.7,26.98,-5.72
35.7,38.97,3.27
48.6,33.89,-14.71
15.6,14.86,-0.74
5.1,17.04,11.94
40.1,45.83,5.73
50.8,49.14,-1.66
27.1,32.96,5.86
38.2,28.9,-9.3
33.0,29.62,-3.38
36.8,33.04,-3.76
17.2,18.73,1.53
18.5,26.35,7.85
18.8,16.06,-2.74
29.1,33.57,4.47
10.2,15.19,4.99
12.8,24.56,11.76
16.8,18.33,1.53
45.4,47.89,2.49
26.3,26.98,0.68
8.0,23.95,15.95
34.8,30.18,-4.62
34.0,30.34,-3.66
19.2,14.58,-4.62
26.0,31.98,5.98
18.0,17.07,-0.93
26.8,18.68,-8.12
21.6,17.6,-4.0
62.1,54.72,-7.38
10.6,12.48,1.88
49.1,40.6,-8.5
15.8,17.08,1.28
27.4,24.39,-3.01
30.5,34.37,3.87
16.7,15.68,-1.02
13.0,13.53,0.53
35.2,43.66,8.46
11.8,16.88,5.08
30.2,20.75,-9.45
56.9,53.17,-3.73
15.5,17.05,1.55
50.4,56.38,5.98
11.0,15.32,4.32
19.0,23.44,4.44
25.1,21.53,-3.57
10.5,15.42,4.92
20.8,22.87,2.07
18.1,25.95,7.85
11.3,25.75,14.45
24.3,29.83,5.53
11.4,12.54,1.14
37.0,41.24,4.24
31.7,31.91,0.21
25.2,28.93,3.73
23.9,30.15,6.25
13.9,14.93,1.03
20.6,15.32,-5.28
39.2,31.36,-7.84
39.0,39.37,0.37
18.3,26.76,8.46
47.3,39.94,-7.36
18.4,24.56,6.16
14.6,16.9,2.3
27.0,29.68,2.68
24.0,26.34,2.34
7.8,14.82,7.02
12.5,15.42,2.92
30.7,29.04,-1.66
42.7,43.87,1.17
22.2,24.89,2.69
32.7,33.53,0.83
33.8,31.47,-2.33
41.0,31.47,-9.53
49.0,29.62,-19.38
8.2,13.55,5.35
28.5,21.98,-6.52
13.9,13.55,-0.35
34.8,33.26,-1.54
50.5,23.34,-27.16
35.5,36.21,0.71
29.0,37.51,8.51
12.7,12.0,-0.7
23.0,22.0,-1.0
45.9,49.93,4.03
