13.4	14.12	0.72	0.0553846154
19.2	19.02	-0.18	0.0138461538
19	19.07	0.07	0.0053846154
32.2	32.27	0.07	0.0053846154
45.4	45.5	0.1	0.0076923077
31.8	31.75	-0.05	0.0038461538
36.4	36.34	-0.06	0.0046153846
20.6	20.77	0.17	0.0130769231
6.1	7.24	1.14	0.0876923077
30.2	30.09	-0.11	0.0084615385
13.4	12.98	-0.42	0.0323076923
10.6	10.12	-0.48	0.0369230769
10.8	10.36	-0.44	0.0338461538
			
			0.0237278107
