tex_4_seed_01.txt	tex_4_seed_02.txt	tex_4_seed_03.txt	tex_4_seed_04.txt	tex_4_seed_05.txt	tex_4_seed_06.txt	tex_4_seed_07.txt	tex_4_seed_08.txt	tex_4_seed_09.txt	tex_4_seed_10.txt	AVG
9240.41	14704.5	11495	10975	13070.1	12358.6	12333.5	11641.8	13211.5	9861.06	11889.147
9384.78	13041.3	11521.4	12176.6	13595	11343.5	13072.6	9839.37	12660.4	9022.35	11565.73
10089.1	12100.2	13451.4	11501	11924	11980.3	12746.2	12577.7	14066.2	10288.6	12072.47
9379.71	10865.4	12534.3	11189.2	10101.6	12760.6	11648.6	11286.7	12764.1	9422.21	11195.242
10026	11005.7	11600.1	11771	9066.21	11899.9	12426.1	9845.96	13962.1	9482.03	11108.51
8897.76	11026.5	14134	12007.8	11646.2	12547	11827.4	10355.5	12208.5	9048.43	11369.909
8734.72	12394.8	15029.8	10961.8	10539.3	12807.5	11168	10605.4	11425.9	9910.31	11357.753
9784.74	10020	13088	11810	10305.8	12202.5	10018.8	9714.85	12565.2	11246.6	11075.649
9587.91	10328.4	14256.2	11634.5	10784.4	11743.1	11295.1	9415.92	15184.5	9737.35	11396.738
9356.1	10680.2	10609.5	11520.1	9453.08	12432.8	11547	12080.9	14765.4	9254.64	11169.972
8549.08	11047.8	12299.6	11151.1	9528.85	11702.4	10386.6	10411.9	12621.2	9545.97	10724.45
10589.3	10070	13066.2	11631.9	11544	11973	12044	10401.4	13399.3	9389.67	11410.877
9031.99	9834.58	13849.7	12313.1	9442.81	11013.8	9939.16	9915.04	12453.3	8202.47	10599.595
8846.89	11028.5	14497.5	10827.5	10309	11197.6	10054.2	9627.23	11255.9	8415.05	10605.937
10010.9	9194.55	13652.5	11493.3	10315.4	10191	10036.6	9196.79	11255.5	8353.45	10369.999
