tex_1_seed_01.txt	tex_1_seed_02.txt	tex_1_seed_03.txt	tex_1_seed_04.txt	tex_1_seed_05.txt	tex_1_seed_06.txt	tex_1_seed_07.txt	tex_1_seed_08.txt	tex_1_seed_09.txt	tex_1_seed_10.txt	AVG
8562.91	13789.7	15040.6	14257.1	11944.7	15043.5	7733.83	10709.7	9243.67	13850.4	12017.611
8553.05	13016.8	16222.4	14490.8	12350.2	16117.1	9342.63	10405.7	8148.35	13242.9	12188.993
8059.22	13448.4	16379.9	12443.5	12074.2	13813.3	9970.71	9916.83	6798.21	13085.8	11599.007
8481.08	13442.7	14189.7	12687.6	12204.9	16499.8	10352.2	10570.3	7182.24	13659.1	11926.962
8536.4	12849.4	14929.8	12509.4	11572.7	15629.2	9445.68	9992.32	5860.41	13656.1	11498.141
8942.92	13060.4	14530	11361.8	13025.2	16166.2	9066.31	9202.01	7329.23	12672	11535.607
8533.2	12310.9	13248.2	10648.8	13696.3	14432.8	10650.1	9225.99	7696.67	12448.9	11289.186
8552.95	12923.5	14460	12073.3	12345.6	15877.1	10018.2	8939.59	7350	13944.6	11648.484
8924.09	13343.4	12518.2	11515.7	13146.6	13396.1	10626.3	10154	7253.08	12516.1	11339.357
10746	12825.8	12455.1	11083	12225	13782.9	9711.93	8611.7	9822.18	13115	11437.861
7996.74	12663.5	14118	11730.2	12960.1	13361.6	10404.4	9825.47	7478.37	12884.6	11342.298
9197.07	13491.2	11984.1	10507.9	12702.2	13802.4	9236.44	10631.9	6781.11	11823.4	11015.772
9536.13	13617.4	11663.9	10968.4	12418.5	13119.1	9200.34	12435.1	7424.87	12135.2	11251.894
10816.5	13875.2	12060.7	10759.4	11570.5	14263	8286.17	12027.5	6610.46	11577.5	11184.693
8927.36	13248.8	12356.4	10981.1	11083	14503	8397.09	10535.6	5823.61	12122.9	10797.886
9286.97	13366	12145.5	11049.2	11052	12510.9	9059.4	12337.5	5116.95	12551.2	10847.562
