tex_3_seed_01.txt	tex_3_seed_02.txt	tex_3_seed_03.txt	tex_3_seed_04.txt	tex_3_seed_05.txt	tex_3_seed_06.txt	tex_3_seed_07.txt	tex_3_seed_08.txt	tex_3_seed_09.txt	tex_3_seed_10.txt	AVG
13682.8	12635.3	14650.1	14624.7	13843.7	13065	15044.9	15408.3	11260.6	16171.2	14038.66
14361.9	12619.9	15314.1	14240.5	13145.6	13820.1	13819.2	14259.5	11977.7	19342.3	14290.08
14508.5	13993.5	14101.6	15601.9	13647.6	13031.2	13591.9	16000	9967.95	18650.6	14309.475
13077.8	12394.8	15722.9	15347.6	15675.7	13819.1	14354.5	14013.1	10076.3	16528.1	14100.99
13109.2	12790.4	15127.4	14169.3	13839.3	14961.4	14676.3	14409.6	11238.1	15445.1	13976.61
13015.5	11560	14857	15712	14349.7	14436.4	14417.2	13556.4	9735.45	16466.5	13810.615
13554.9	11060.9	14609.6	14926.4	13608.4	14362	12853.9	14494.4	9681.85	17604.9	13675.725
13817.2	12370	14865.6	14496.1	12827.1	14565.8	13289.7	14784.1	10719.5	17813.2	13954.83
13665.2	11042.9	14173.7	14552.1	13552.1	13561.1	13892.1	14534	10181.7	15829.2	13498.41
13290	11774.4	14286.9	14423.7	13798.2	13595.8	13506	14819.8	9097.49	15816.4	13440.869
13687.8	10503.7	14346	13044.2	14580.6	14107.8	15410.6	13279	9591.39	16296.3	13484.739
13288.3	10670	13024.5	14245.7	14885.1	13606.9	13785.3	14346.1	8802.36	17713.6	13436.786
14359.4	10982.8	14142.6	13645.4	15552.4	14512.7	13792.1	14112.3	9057.2	15168	13532.49
13325.4	9851.01	13742	13192.7	16089.9	15663.8	15421.9	13576.7	9201.59	17805	13787
14394.9	9110.54	13550.5	14721.9	14726.5	14565.1	14350.2	14624.1	9122.86	16262.2	13542.88
13835.2	10561.2	13251.9	13790.4	13466.2	14266.1	14075	14240.6	8683.03	16211.7	13238.133
13471.4	11436.6	13274.7	14246.8	13696.4	15468.1	13617.8	13868.2	9814.09	17041.3	13593.539
13316.3	10912.5	13557.7	13140.3	13743	14998	14106.1	14098.1	8391.79	14078.5	13034.229
13187.6	9642.67	13288.4	12994.8	12973	15004.6	14108.8	14298.2	9092.67	17533	13212.374
13918.8	11548.4	13542.7	13136.3	12779.3	14525	14436.8	13460.4	9225.42	15694.5	13226.762
13830.8	10367.1	13613.5	13842.2	13739.5	13432.4	13185.8	14137	8651.16	15617.7	13041.716
13554.5	10364.2	13027.4	13470.4	12942.5	14168.3	15139	13651.5	8456.36	16523.8	13129.796
13032.7	9865.78	13910.7	13275.7	12948.2	13162	15409.2	13227.9	9177.53	14400.5	12841.021
