42.7,40.29,-2.41
29.0,32.61,3.61
54.8,44.1,-10.7
5.8,19.17,13.37
51.2,41.1,-10.1
13.5,10.22,-3.28
24.0,22.07,-1.93
12.3,16.04,3.74
25.8,29.43,3.63
13.0,8.69,-4.31
50.0,47.95,-2.05
13.1,12.07,-1.03
9.4,20.19,10.79
49.0,31.69,-17.31
43.4,49.0,5.6
7.2,12.0,4.8
17.7,24.62,6.92
23.0,27.75,4.75
26.3,23.04,-3.26
14.7,10.79,-3.91
21.2,31.89,10.69
39.0,29.0,-10.0
7.8,18.13,10.33
33.3,35.57,2.27
31.8,25.95,-5.85
27.4,31.6,4.2
6.4,25.48,19.08
16.0,33.18,17.18
25.9,27.61,1.71
35.1,31.26,-3.84
10.6,13.22,2.62
56.9,32.46,-24.44
11.8,10.44,-1.36
8.0,11.31,3.31
12.8,29.23,16.43
16.3,22.47,6.17
12.7,10.44,-2.26
49.1,38.29,-10.81
23.0,25.48,2.48
13.9,18.13,4.23
14.8,12.78,-2.02
37.6,39.42,1.82
28.5,23.01,-5.49
71.0,46.15,-24.85
10.3,12.29,1.99
50.4,43.34,-7.06
47.7,36.32,-11.38
61.1,39.39,-21.71
41.0,39.09,-1.91
13.3,14.36,1.06
10.2,12.13,1.93
28.7,28.4,-0.3
40.4,30.3,-10.1
36.1,44.32,8.22
48.6,47.17,-1.43
14.2,29.76,15.56
18.5,29.14,10.64
32.2,49.22,17.02
53.7,39.43,-14.27
36.4,42.7,6.3
20.6,18.33,-2.27
27.2,17.82,-9.38
25.1,21.3,-3.8
22.2,18.6,-3.6
21.6,29.27,7.67
