13.4,17.14,3.74
19.2,11.58,-7.62
19.0,24.06,5.06
32.2,29.46,-2.74
45.4,52.03,6.63
31.8,37.8,6.0
36.4,28.19,-8.21
20.6,35.59,14.99
6.1,18.26,12.16
30.2,21.6,-8.6
13.4,22.56,9.16
10.6,11.63,1.03
10.8,13.63,2.83
27.0,21.84,-5.16
43.4,41.3,-2.1
28.7,17.14,-11.56
39.0,44.59,5.59
15.5,21.16,5.66
29.5,29.55,0.05
15.4,28.22,12.82
26.3,27.92,1.62
13.9,10.44,-3.46
12.5,14.35,1.85
33.0,22.37,-10.63
10.5,10.71,0.21
32.2,28.84,-3.36
19.6,13.51,-6.09
11.0,12.84,1.84
50.5,16.63,-33.87
47.7,43.0,-4.7
13.1,18.88,5.78
24.2,22.86,-1.34
46.5,28.71,-17.79
20.3,29.3,9.0
42.0,43.21,1.21
28.4,26.33,-2.07
63.0,55.88,-7.12
49.0,22.37,-26.63
34.0,25.65,-8.35
28.5,27.37,-1.13
6.4,15.01,8.61
36.9,30.34,-6.56
34.8,39.66,4.86
19.8,24.4,4.6
30.6,19.66,-10.94
35.4,38.01,2.61
9.0,17.02,8.02
42.7,39.47,-3.23
10.2,21.6,11.4
18.3,16.6,-1.7
28.3,18.77,-9.53
27.2,23.38,-3.82
10.4,15.19,4.79
18.5,21.51,3.01
22.0,23.96,1.96
45.0,41.12,-3.88
13.9,27.97,14.07
36.5,32.1,-4.4
54.8,55.75,0.95
11.2,17.73,6.53
18.8,24.26,5.46
18.4,26.02,7.62
28.5,22.23,-6.27
11.7,12.21,0.51
24.9,25.47,0.57
