12.8,12.95,0.15
14.2,7.68,-6.52
9.4,16.81,7.41
31.3,26.4,-4.9
59.3,59.73,0.43
13.4,19.64,6.24
27.0,30.72,3.72
39.0,35.58,-3.42
36.9,30.72,-6.18
11.2,15.26,4.06
24.0,18.02,-5.98
20.4,18.02,-2.38
40.4,39.21,-1.19
25.1,19.48,-5.62
30.2,25.24,-4.96
68.0,62.03,-5.97
45.0,48.97,3.97
26.0,25.76,-0.24
30.9,29.49,-1.41
8.5,16.6,8.1
25.1,23.6,-1.5
11.3,18.63,7.33
19.6,18.92,-0.68
35.2,35.85,0.65
12.3,15.21,2.91
32.2,54.58,22.38
37.5,30.08,-7.42
20.3,18.75,-1.55
11.0,11.87,0.87
6.4,18.47,12.07
39.0,54.99,15.99
32.7,22.3,-10.4
24.3,30.66,6.36
8.2,11.74,3.54
49.3,49.2,-0.1
7.2,15.26,8.06
18.8,30.76,11.96
32.7,28.49,-4.21
29.0,27.37,-1.63
62.1,55.68,-6.42
32.2,30.66,-1.54
15.3,11.4,-3.9
21.2,16.24,-4.96
10.2,16.44,6.24
35.1,26.61,-8.49
27.2,35.27,8.07
6.7,16.11,9.41
25.8,33.34,7.54
23.0,23.9,0.9
17.9,21.54,3.64
7.8,7.68,-0.12
50.4,47.08,-3.32
22.8,18.91,-3.89
30.0,25.86,-4.14
9.3,8.9,-0.4
11.8,15.31,3.51
14.7,26.35,11.65
37.0,36.53,-0.47
15.0,16.81,1.81
39.0,23.39,-15.61
50.8,45.86,-4.94
56.9,28.77,-28.13
13.9,14.35,0.45
28.5,22.71,-5.79
42.7,47.86,5.16
