5.8,14.97,9.17
12.7,16.55,3.85
28.4,25.28,-3.12
51.2,49.93,-1.27
35.9,29.74,-6.16
17.9,21.58,3.68
33.3,24.1,-9.2
32.7,26.97,-5.73
11.8,15.29,3.49
26.8,15.15,-11.65
7.8,17.06,9.26
42.7,43.96,1.26
21.2,21.4,0.2
61.0,57.06,-3.94
12.5,17.13,4.63
8.2,11.09,2.89
21.6,23.69,2.09
21.8,19.98,-1.82
29.3,24.51,-4.79
9.6,20.33,10.73
33.8,34.99,1.19
10.2,15.59,5.39
17.7,25.66,7.96
21.0,22.25,1.25
9.0,15.39,6.39
29.1,32.85,3.75
22.0,23.38,1.38
40.1,42.61,2.51
56.9,55.43,-1.47
35.2,35.35,0.15
9.3,7.57,-1.73
17.6,21.76,4.16
37.7,41.13,3.43
20.3,25.5,5.2
6.7,15.55,8.85
11.4,22.07,10.67
38.2,36.1,-2.1
19.0,24.48,5.48
45.9,43.72,-2.18
34.8,28.67,-6.13
18.4,24.54,6.14
27.1,25.04,-2.06
35.2,31.1,-4.1
11.0,9.61,-1.39
50.4,45.95,-4.45
34.2,36.1,1.9
20.8,13.1,-7.7
28.7,22.99,-5.71
13.1,15.38,2.28
38.2,23.2,-15.0
27.0,27.56,0.56
45.4,43.65,-1.75
45.0,49.14,4.14
28.4,30.26,1.86
23.5,23.8,0.3
10.1,15.74,5.64
45.4,48.36,2.96
41.0,40.74,-0.26
27.6,27.56,-0.04
12.8,24.54,11.74
35.1,24.73,-10.37
18.0,18.32,0.32
10.5,16.41,5.91
24.0,25.14,1.14
26.1,25.14,-0.96
