38.2,24.79,-13.41
24.2,18.64,-5.56
13.2,13.16,-0.04
38.1,38.49,0.39
12.3,15.71,3.41
51.2,42.21,-8.99
12.8,10.37,-2.43
32.7,28.54,-4.16
35.7,31.77,-3.93
48.6,53.67,5.07
15.6,22.64,7.04
5.1,15.85,10.75
40.1,42.94,2.84
50.8,53.99,3.19
27.1,29.2,2.1
38.2,33.83,-4.37
33.0,23.94,-9.06
36.8,23.29,-13.51
17.2,19.29,2.09
18.5,21.56,3.06
18.8,26.93,8.13
29.1,30.49,1.39
10.2,11.26,1.06
12.8,28.29,15.49
16.8,26.26,9.46
45.4,47.8,2.4
26.3,28.54,2.24
8.0,9.08,1.08
34.8,28.38,-6.42
34.0,37.47,3.47
19.2,15.15,-4.05
26.0,38.49,12.49
18.0,17.52,-0.48
26.8,21.79,-5.01
21.6,18.28,-3.32
62.1,62.71,0.61
10.6,11.36,0.76
49.1,41.47,-7.63
15.8,9.39,-6.41
27.4,32.37,4.97
30.5,33.18,2.68
16.7,15.06,-1.64
13.0,9.53,-3.47
35.2,30.49,-4.71
11.8,19.61,7.81
30.2,30.32,0.12
56.9,32.7,-24.2
15.5,15.84,0.34
50.4,47.54,-2.86
11.0,15.0,4.0
19.0,19.86,0.86
25.1,21.48,-3.62
