20.8,16.34,-4.46
29.0,26.38,-2.62
29.0,20.31,-8.69
10.5,12.71,2.21
49.1,44.2,-4.9
31.0,20.04,-10.96
32.2,34.13,1.93
13.0,11.31,-1.69
17.6,23.26,5.66
32.7,28.69,-4.01
16.0,20.31,4.31
23.0,15.51,-7.49
18.5,23.09,4.59
29.5,22.94,-6.56
5.8,14.24,8.44
11.8,12.79,0.99
13.1,11.95,-1.15
19.0,13.25,-5.75
23.5,20.53,-2.97
39.0,38.98,-0.02
10.4,13.05,2.65
18.0,15.71,-2.29
7.2,7.27,0.07
10.1,11.29,1.19
13.1,11.31,-1.79
10.5,7.87,-2.63
29.1,33.71,4.61
37.7,36.2,-1.5
10.3,19.68,9.38
23.2,15.54,-7.66
11.4,13.82,2.42
31.0,32.77,1.77
11.3,13.25,1.95
28.3,21.49,-6.81
31.3,20.18,-11.12
15.5,14.04,-1.46
37.5,39.41,1.91
17.7,26.26,8.56
16.3,17.58,1.28
24.9,17.49,-7.41
17.9,23.55,5.65
61.0,65.48,4.48
26.3,25.26,-1.04
12.5,12.71,0.21
25.8,25.8,0.0
26.1,22.12,-3.98
6.4,14.17,7.77
13.5,13.4,-0.1
21.0,20.8,-0.2
50.4,49.89,-0.51
6.9,15.51,8.61
12.8,17.35,4.55
