5.8,24.02,18.22
12.7,11.62,-1.08
28.4,22.1,-6.3
51.2,28.17,-23.03
35.9,29.38,-6.52
17.9,19.34,1.44
33.3,34.54,1.24
32.7,34.7,2.0
11.8,19.09,7.29
26.8,17.89,-8.91
7.8,16.99,9.19
42.7,38.21,-4.49
21.2,26.79,5.59
61.0,59.41,-1.59
12.5,9.8,-2.7
8.2,6.04,-2.16
21.6,20.91,-0.69
21.8,30.92,9.12
29.3,26.38,-2.92
9.6,16.67,7.07
33.8,35.45,1.65
10.2,10.68,0.48
17.7,30.03,12.33
21.0,21.59,0.59
9.0,25.04,16.04
29.1,31.58,2.48
22.0,26.82,4.82
40.1,47.51,7.41
56.9,34.44,-22.46
35.2,36.78,1.58
9.3,17.2,7.9
17.6,20.93,3.33
37.7,41.29,3.59
20.3,31.81,11.51
6.7,10.61,3.91
11.4,10.4,-1.0
38.2,23.36,-14.84
19.0,31.2,12.2
45.9,47.95,2.05
34.8,40.97,6.17
18.4,29.79,11.39
27.1,27.83,0.73
35.2,30.89,-4.31
11.0,17.16,6.16
50.4,41.1,-9.3
34.2,23.36,-10.84
20.8,14.06,-6.74
28.7,32.59,3.89
13.1,13.3,0.2
38.2,37.06,-1.14
27.0,24.9,-2.1
45.4,35.57,-9.83
