38.2,22.26,-15.94
76.0,63.16,-12.84
13.4,24.22,10.82
11.4,10.44,-0.96
12.3,15.59,3.29
39.0,27.07,-11.93
17.0,15.45,-1.55
19.0,26.46,7.46
39.0,32.72,-6.28
16.9,17.14,0.24
35.5,36.36,0.86
30.9,30.18,-0.72
30.5,27.75,-2.75
24.9,32.7,7.8
46.5,29.6,-16.9
20.3,25.05,4.75
14.0,31.65,17.65
18.5,23.47,4.97
13.4,14.04,0.64
40.0,38.31,-1.69
36.1,39.84,3.74
10.8,17.12,6.32
61.0,62.79,1.79
14.2,24.57,10.37
41.0,43.41,2.41
27.0,42.69,15.69
22.0,29.94,7.94
5.8,15.27,9.47
23.5,28.03,4.53
18.0,26.82,8.82
31.0,31.32,0.32
43.4,33.76,-9.64
42.7,31.97,-10.73
24.0,27.33,3.33
24.0,10.86,-13.14
27.5,29.72,2.22
38.1,30.4,-7.7
27.1,29.96,2.86
45.0,37.31,-7.69
10.5,10.48,-0.02
45.4,36.7,-8.7
34.8,33.42,-1.38
35.7,34.68,-1.02
10.4,13.43,3.03
47.3,42.38,-4.92
10.2,13.93,3.73
20.6,21.63,1.03
33.3,33.95,0.65
17.9,19.37,1.47
18.0,24.3,6.3
17.7,24.97,7.27
38.0,16.05,-21.95
27.4,21.34,-6.06
17.2,13.15,-4.05
35.9,24.87,-11.03
54.8,44.47,-10.33
36.4,33.74,-2.66
10.6,15.45,4.85
19.1,32.0,12.9
16.7,10.82,-5.88
23.9,24.87,0.97
19.0,30.12,11.12
9.0,16.05,7.05
12.5,10.48,-2.02
35.1,27.37,-7.73
36.9,37.43,0.53
28.5,25.29,-3.21
39.2,43.41,4.21
16.3,22.7,6.4
32.2,31.51,-0.69
27.2,24.97,-2.23
24.3,32.69,8.39
20.8,21.71,0.91
15.5,16.34,0.84
23.0,21.89,-1.11
39.0,28.03,-10.97
40.4,29.56,-10.84
27.6,32.01,4.41
25.9,24.21,-1.69
21.6,21.5,-0.1
31.3,27.75,-3.55
62.1,58.18,-3.92
45.9,47.85,1.95
26.1,27.33,1.23
6.4,22.35,15.95
15.8,16.1,0.3
11.2,18.01,6.81
18.3,27.75,9.45
28.7,24.22,-4.48
40.0,41.05,1.05
45.4,37.8,-7.6
28.3,28.91,0.61
53.7,42.38,-11.32
42.0,46.35,4.35
19.8,22.91,3.11
11.8,13.67,1.87
13.9,10.44,-3.46
49.0,27.27,-21.73
15.4,25.95,10.55
14.8,13.76,-1.04
10.1,16.22,6.12
12.8,10.91,-1.89
13.9,26.31,12.41
8.5,4.56,-3.94
21.8,14.83,-6.97
15.3,16.26,0.96
6.1,15.27,9.17
31.8,25.05,-6.75
8.2,3.79,-4.41
37.7,38.94,1.24
6.9,12.43,5.53
47.7,35.48,-12.22
10.2,23.33,13.13
8.0,16.78,8.78
37.5,31.91,-5.59
15.0,15.47,0.47
32.7,36.13,3.43
14.7,21.18,6.48
14.5,24.78,10.28
12.8,28.75,15.95
5.9,10.82,4.92
10.5,4.95,-5.55
44.0,41.54,-2.46
31.0,23.42,-7.58
6.7,13.28,6.58
12.3,15.26,2.96
9.6,19.08,9.48
37.0,23.47,-13.53
48.3,67.36,19.06
57.7,50.73,-6.97
