13.4,24.15,10.75
19.2,20.06,0.86
19.0,26.67,7.67
32.2,47.25,15.05
45.4,29.08,-16.32
31.8,37.36,5.56
36.4,31.13,-5.27
20.6,17.0,-3.6
6.1,15.69,9.59
30.2,21.59,-8.61
13.4,16.03,2.63
10.6,8.42,-2.18
10.8,18.16,7.36
27.0,38.31,11.31
43.4,42.59,-0.81
28.7,24.15,-4.55
39.0,36.6,-2.4
15.5,15.51,0.01
29.5,27.27,-2.23
15.4,27.0,11.6
26.3,23.22,-3.08
13.9,9.06,-4.84
12.5,17.82,5.32
33.0,28.95,-4.05
10.5,11.42,0.92
32.2,33.14,0.94
19.6,19.95,0.35
11.0,7.03,-3.97
50.5,27.56,-22.94
47.7,44.89,-2.81
13.1,15.65,2.55
24.2,25.49,1.29
46.5,29.2,-17.3
20.3,20.21,-0.09
42.0,43.74,1.74
28.4,28.03,-0.37
63.0,54.15,-8.85
49.0,28.95,-20.05
34.0,32.66,-1.34
28.5,24.97,-3.53
6.4,24.49,18.09
36.9,32.96,-3.94
34.8,35.14,0.34
19.8,17.23,-2.57
30.6,23.33,-7.27
35.4,43.36,7.96
9.0,15.68,6.68
42.7,33.22,-9.48
10.2,21.59,11.39
18.3,28.36,10.06
28.3,20.12,-8.18
27.2,33.35,6.15
10.4,14.53,4.13
18.5,25.88,7.38
22.0,26.01,4.01
45.0,46.93,1.93
13.9,24.51,10.61
36.5,39.88,3.38
54.8,42.41,-12.39
11.2,18.83,7.63
18.8,25.76,6.96
18.4,27.76,9.36
28.5,19.04,-9.46
11.7,7.27,-4.43
24.9,32.83,7.93
40.0,43.95,3.95
48.6,33.34,-15.26
30.9,30.2,-0.7
25.1,28.2,3.1
27.1,31.63,4.53
43.6,50.87,7.27
56.9,28.19,-28.71
5.9,4.54,-1.36
31.0,24.49,-6.51
33.8,35.79,1.99
14.0,27.23,13.23
25.0,33.39,8.39
14.7,26.13,11.43
23.0,24.49,1.49
43.4,32.85,-10.55
74.9,65.94,-8.96
24.0,17.11,-6.89
76.0,78.39,2.39
19.1,27.73,8.63
25.2,28.06,2.86
45.9,40.92,-4.98
5.1,15.5,10.4
16.8,24.11,7.31
50.8,50.87,0.07
7.8,16.57,8.77
17.6,30.14,12.54
47.3,32.6,-14.7
6.9,15.04,8.14
24.0,20.06,-3.94
32.7,28.73,-3.97
14.2,16.57,2.37
40.1,35.21,-4.89
29.0,30.22,1.22
6.7,11.4,4.7
17.2,21.72,4.52
30.9,29.49,-1.41
16.0,28.96,12.96
29.0,22.86,-6.14
14.2,23.33,9.13
37.7,37.34,-0.36
37.0,25.88,-11.12
27.0,32.96,5.96
50.0,42.33,-7.67
36.8,29.02,-7.78
31.7,27.23,-4.47
29.1,26.85,-2.25
20.9,26.57,5.67
10.0,6.5,-3.5
59.3,53.2,-6.1
10.2,14.02,3.82
20.8,16.99,-3.81
49.1,53.2,4.1
33.3,31.02,-2.28
10.3,26.78,16.48
18.1,24.46,6.36
9.6,19.77,10.17
11.9,15.98,4.08
62.1,54.15,-7.95
27.4,22.32,-5.08
45.4,31.96,-13.44
26.1,21.57,-4.53
15.3,16.99,1.69
39.0,27.35,-11.65
68.0,65.98,-2.02
39.0,34.24,-4.76
