42.7,36.26,-6.44
29.0,37.35,8.35
54.8,49.21,-5.59
5.8,16.71,10.91
51.2,17.4,-33.8
13.5,15.09,1.59
24.0,17.09,-6.91
12.3,15.82,3.52
25.8,37.83,12.03
13.0,12.54,-0.46
50.0,49.09,-0.91
13.1,17.85,4.75
9.4,9.54,0.14
49.0,31.36,-17.64
43.4,52.24,8.84
7.2,18.24,11.04
17.7,25.62,7.92
23.0,26.24,3.24
26.3,31.88,5.58
14.7,25.88,11.18
21.2,21.1,-0.1
39.0,28.92,-10.08
7.8,12.51,4.71
33.3,36.39,3.09
31.8,27.07,-4.73
27.4,23.35,-4.05
6.4,19.9,13.5
16.0,28.02,12.02
25.9,27.11,1.21
35.1,31.31,-3.79
10.6,15.43,4.83
56.9,24.02,-32.88
11.8,14.51,2.71
8.0,18.74,10.74
12.8,25.17,12.37
16.3,27.83,11.53
12.7,14.51,1.81
49.1,42.19,-6.91
23.0,19.9,-3.1
13.9,13.15,-0.75
14.8,13.04,-1.76
37.6,48.78,11.18
28.5,30.72,2.22
71.0,30.78,-40.22
10.3,14.26,3.96
50.4,43.27,-7.13
47.7,32.83,-14.87
61.1,37.25,-23.85
41.0,37.1,-3.9
13.3,11.4,-1.9
10.2,17.02,6.82
28.7,19.86,-8.84
40.4,33.2,-7.2
36.1,46.71,10.61
48.6,41.87,-6.73
14.2,21.65,7.45
18.5,19.46,0.96
32.2,47.56,15.36
53.7,38.81,-14.89
36.4,34.75,-1.65
20.6,11.64,-8.96
27.2,19.56,-7.64
25.1,21.45,-3.65
22.2,28.07,5.87
21.6,30.77,9.17
11.0,11.78,0.78
24.0,29.37,5.37
18.0,26.44,8.44
39.0,46.97,7.97
6.7,16.91,10.21
29.1,35.52,6.42
19.1,36.19,17.09
10.8,9.39,-1.41
9.0,14.15,5.15
57.7,34.66,-23.04
8.2,10.22,2.02
32.7,29.24,-3.46
30.0,31.09,1.09
39.0,32.12,-6.88
19.6,16.78,-2.82
37.0,39.31,2.31
15.8,15.08,-0.72
38.2,34.24,-3.96
35.7,44.65,8.95
17.9,25.89,7.99
45.9,45.27,-0.63
31.7,28.9,-2.8
31.3,27.83,-3.47
39.2,31.01,-8.19
13.4,14.51,1.11
13.9,27.11,13.21
27.0,25.71,-1.29
27.2,25.62,-1.58
62.1,59.87,-2.23
29.8,28.07,-1.73
23.3,14.26,-9.04
18.1,29.76,11.66
13.4,19.86,6.46
10.2,18.08,7.88
6.9,17.65,10.75
50.8,48.57,-2.23
6.7,10.9,4.2
19.0,20.95,1.95
39.0,33.01,-5.99
35.9,21.34,-14.56
16.8,16.67,-0.13
17.2,8.29,-8.91
15.3,18.01,2.71
25.0,35.96,10.96
59.3,42.19,-17.11
16.8,20.04,3.24
26.0,25.51,-0.49
19.2,15.87,-3.33
35.2,38.0,2.8
21.0,22.55,1.55
48.3,46.17,-2.13
12.3,15.74,3.44
9.0,15.73,6.73
26.8,20.66,-6.14
11.0,15.13,4.13
18.8,32.15,13.35
34.0,41.32,7.32
27.0,35.34,8.34
16.7,12.6,-4.1
14.8,31.5,16.7
63.0,59.87,-3.13
24.0,26.21,2.21
12.8,15.56,2.76
76.0,57.93,-18.07
34.8,31.05,-3.75
