12.8,24.01,11.21
14.2,21.8,7.6
9.4,10.55,1.15
31.3,31.46,0.16
59.3,65.15,5.85
13.4,26.66,13.26
27.0,39.32,12.32
39.0,33.62,-5.38
36.9,39.32,2.42
11.2,14.46,3.26
24.0,17.82,-6.18
20.4,17.82,-2.58
40.4,38.12,-2.28
25.1,21.25,-3.85
30.2,26.99,-3.21
68.0,46.4,-21.6
45.0,40.75,-4.25
26.0,26.16,0.16
30.9,29.28,-1.62
8.5,15.7,7.2
25.1,31.18,6.08
11.3,26.56,15.26
19.6,19.46,-0.14
35.2,34.19,-1.01
12.3,12.36,0.06
32.2,52.27,20.07
37.5,33.82,-3.68
20.3,17.32,-2.98
11.0,15.64,4.64
6.4,27.5,21.1
39.0,46.82,7.82
32.7,29.03,-3.67
24.3,32.18,7.88
8.2,17.23,9.03
49.3,53.6,4.3
7.2,14.46,7.26
18.8,23.1,4.3
32.7,28.37,-4.33
29.0,32.79,3.79
62.1,50.98,-11.12
32.2,32.18,-0.02
15.3,17.04,1.74
21.2,19.58,-1.62
10.2,3.96,-6.24
35.1,33.05,-2.05
27.2,33.08,5.88
6.7,3.26,-3.44
25.8,22.86,-2.94
23.0,29.88,6.88
17.9,25.46,7.56
7.8,21.8,14.0
50.4,33.96,-16.44
22.8,19.45,-3.35
30.0,34.71,4.71
9.3,16.42,7.12
11.8,19.23,7.43
14.7,35.6,20.9
37.0,37.1,0.1
15.0,10.55,-4.45
39.0,38.65,-0.35
50.8,46.64,-4.16
56.9,28.24,-28.66
13.9,19.36,5.46
28.5,24.65,-3.85
42.7,40.32,-2.38
29.1,26.59,-2.51
37.7,38.28,0.58
23.2,24.62,1.42
57.7,34.81,-22.89
71.0,44.23,-26.77
6.7,14.66,7.96
47.7,27.67,-20.03
27.4,33.35,5.95
13.4,15.28,1.88
13.0,15.15,2.15
31.8,31.89,0.09
46.5,36.97,-9.53
13.5,14.22,0.72
13.8,10.46,-3.34
30.5,26.93,-3.57
61.0,44.32,-16.68
36.4,33.08,-3.32
40.0,53.24,13.24
36.1,47.65,11.55
25.0,32.34,7.34
19.8,18.81,-0.99
14.6,19.23,4.63
45.9,51.21,5.31
36.8,28.12,-8.68
37.6,33.33,-4.27
23.5,27.4,3.9
44.0,42.17,-1.83
20.8,17.04,-3.76
23.0,27.5,4.5
20.9,32.77,11.87
40.0,38.76,-1.24
17.0,15.68,-1.32
47.3,38.83,-8.47
12.7,12.99,0.29
27.5,31.18,3.68
76.0,62.04,-13.96
50.5,21.77,-28.73
11.4,19.36,7.96
13.9,29.79,15.89
26.3,26.31,0.01
15.6,21.75,6.15
22.2,30.8,8.6
13.1,15.15,2.05
28.4,26.93,-1.47
26.1,26.92,0.82
43.6,46.64,3.04
34.1,37.24,3.14
33.0,34.88,1.88
17.2,23.25,6.05
16.8,19.1,2.3
19.2,16.93,-2.27
38.1,26.16,-11.94
30.9,36.89,5.99
51.2,39.67,-11.53
16.7,14.16,-2.54
37.0,30.24,-6.76
41.0,42.34,1.34
29.5,23.06,-6.44
30.6,28.64,-1.96
74.9,42.34,-32.56
27.2,16.53,-10.67
30.7,29.28,-1.42
33.8,45.64,11.84
17.7,33.08,15.38
40.1,40.8,0.7
