47.0,34.61,-12.39
36.4,36.94,0.54
13.9,19.32,5.42
25.9,25.97,0.07
13.5,13.87,0.37
9.0,17.8,8.8
11.4,20.11,8.71
16.3,18.22,1.92
33.0,33.69,0.69
30.2,15.49,-14.71
19.8,27.33,7.53
39.0,29.37,-9.63
53.7,37.65,-16.05
29.0,32.31,3.31
13.1,11.87,-1.23
13.9,25.97,12.07
20.6,19.61,-0.99
15.8,17.14,1.34
40.0,40.52,0.52
13.3,17.46,4.16
35.5,36.49,0.99
41.0,35.84,-5.16
28.5,28.8,0.3
28.4,28.57,0.17
31.0,36.79,5.79
38.0,19.77,-18.23
21.6,27.6,6.0
17.2,16.25,-0.95
12.3,21.21,8.91
24.0,20.2,-3.8
31.8,27.79,-4.01
45.9,44.69,-1.21
50.8,37.34,-13.46
13.8,17.22,3.42
29.0,27.3,-1.7
32.2,43.97,11.77
13.9,20.11,6.21
62.1,41.28,-20.82
47.3,37.65,-9.65
25.0,37.54,12.54
20.8,25.61,4.81
51.2,24.35,-26.85
14.0,29.6,15.6
59.3,38.53,-20.77
37.7,39.23,1.53
16.0,27.3,11.3
40.4,29.51,-10.89
20.3,27.79,7.49
11.8,16.12,4.32
25.1,16.83,-8.27
34.8,35.42,0.62
28.4,27.53,-0.87
31.3,26.81,-4.49
61.1,40.46,-20.64
27.4,14.54,-12.86
18.5,26.71,8.21
23.3,19.12,-4.18
57.7,48.23,-9.47
19.1,36.24,17.14
36.1,43.82,7.72
13.9,15.64,1.74
16.8,32.78,15.98
32.7,27.67,-5.03
18.0,27.72,9.72
25.1,26.96,1.86
21.8,22.46,0.66
15.3,25.61,10.31
17.2,15.41,-1.79
39.0,36.03,-2.97
40.1,40.86,0.76
27.2,21.61,-5.59
50.0,40.43,-9.57
45.0,41.09,-3.91
12.8,29.04,16.24
10.2,17.4,7.2
29.5,21.36,-8.14
30.0,36.19,6.19
13.2,18.95,5.75
25.8,33.18,7.38
15.4,20.95,5.55
15.3,13.53,-1.77
8.2,15.64,7.44
14.8,29.91,15.11
10.5,15.49,4.99
10.3,19.12,8.82
35.7,22.83,-12.87
6.1,18.26,12.16
13.0,11.87,-1.13
38.1,34.87,-3.23
44.1,42.9,-1.2
15.6,22.54,6.94
43.6,37.34,-6.26
12.3,17.83,5.53
45.4,41.67,-3.73
14.5,21.8,7.3
39.0,35.27,-3.73
18.1,19.6,1.5
35.0,24.94,-10.06
11.3,24.41,13.11
42.7,37.77,-4.93
30.9,29.86,-1.04
30.5,28.57,-1.93
50.4,38.39,-12.01
24.0,21.0,-3.0
19.2,20.27,1.07
18.3,26.81,8.51
33.8,35.84,2.04
17.0,17.32,0.32
29.1,30.39,1.29
68.0,69.05,1.05
34.1,38.15,4.05
10.2,15.49,5.29
27.0,25.59,-1.41
37.0,26.71,-10.29
13.4,25.01,11.61
29.3,28.49,-0.81
17.9,28.84,10.94
35.9,31.4,-4.5
40.0,38.76,-1.24
37.6,40.02,2.42
29.8,35.3,5.5
21.2,24.13,2.93
41.0,20.92,-20.08
10.0,13.87,3.87
16.9,24.23,7.33
7.2,26.56,19.36
11.7,13.88,2.18
54.8,41.21,-13.59
5.8,18.26,12.46
30.9,40.12,9.22
