tex_1_seed_01.txt	tex_1_seed_02.txt	tex_1_seed_03.txt	tex_1_seed_04.txt	tex_1_seed_05.txt	tex_1_seed_06.txt	tex_1_seed_07.txt	tex_1_seed_08.txt	tex_1_seed_09.txt	tex_1_seed_10.txt	AVG
14069.1	13780.1	13855.5	15854.4	13886	12829.1	14817.2	13078.2	15072.8	13112.7	14035.51
16045.4	14796.9	14681.3	16782.6	13598.9	13075.3	16322.3	13338.9	14080.7	12865.3	14558.76
15028.2	13700.7	13936.9	15291.7	12614.1	13034.7	15904.3	12959.6	13892.2	12371.5	13873.39
14954.4	15227.9	12897.9	15583.5	13987.2	13613	16623.7	13235.7	17535.4	12391.8	14605.05
13716.2	13248.2	14897.2	15969	12969.7	12177.6	16112.4	12630.4	13531.3	11228.5	13648.05
13396.8	13448.9	14522.4	16255.1	13331.6	13641.3	15216.5	12963.9	15365.9	11611.5	13975.39
14793.5	12307.4	13413.7	14162.9	13051.3	13125.4	14697	13289.5	14578.4	12633.2	13605.23
13967.5	12545.9	14992.7	16107.5	13050	11935.7	15332.3	13721.9	12483	12847.4	13698.39
14623.8	11235.3	14535.8	15249.7	13098.4	13404.8	16295.8	12842.6	13253.9	10841.4	13538.15
14642.9	11823.7	12843.3	15386.7	13067.2	13101.9	16368.1	13097.3	12814.7	11375.5	13452.13
13598.3	12332.6	14093.5	15066.6	13568.9	12543.1	17802.7	12242.9	14367.4	11688.1	13730.41
14559.1	11235.4	13110.1	15139.3	12434.7	13239.5	15547	12969.5	12870.4	10762.1	13186.71
13633.3	11346.3	13878.6	14891.7	12685.1	12535.7	17049.6	12188.8	13455.4	11494	13315.85
12841.7	12088.7	12715.5	13764.7	12679.3	12530.6	17744.5	12845.1	12420.5	9682.17	12931.277
13051.6	12438.1	12749.5	13965.8	12685.5	12294.9	18089.1	12550.6	14274.9	9391.32	13149.132
14720.2	12995.6	13735.7	15455.1	12363.5	12689.1	16589.1	11805.2	12878.3	9311.37	13254.317
13963.7	11200.5	13868.1	14394	12478.9	12376.2	16337.3	11511.7	13070.6	10227.1	12942.81
14485.8	11855.9	12846.1	14264.1	12285.8	12222.9	14434.5	11097.6	13270.2	9336.19	12609.909
12413.3	11424.3	12673.5	14402.1	13032.6	12577.9	14433.3	12722.5	13053.2	9440.28	12617.298
13417.9	12506	11815.1	14908.5	12098.8	12307.2	15958.1	11751.5	12780.7	8885.17	12642.897
15762.9	11346.5	12087.5	15726.9	11849.5	12895.2	16922.1	10973.6	12946.2	9490.88	13000.128
13805.1	11979.2	11619.8	13317.6	12802.1	11946.5	16688.3	11561	12450.6	9689.02	12585.922
13653.3	10079.2	12067.1	14914.2	11802.9	12730.9	15630.3	11380.3	11713.4	9014	12298.56
12787.1	11730.5	11764.4	13665.9	11753.3	12202.4	17712.9	11636.1	11976	9038.57	12426.717
14126.5	10823.4	11375.9	15436.1	12030.4	12594.3	15183.3	11611.4	11673.6	8691.69	12354.659
14190.7	10801	12153.2	14321	12844	12017.6	14504.3	11472.1	11645.9	8374.56	12232.436
14040.1	10895.2	11489.8	13354.5	12657.1	12704.1	16653.5	10936.2	12021.4	8461.58	12321.348
13040.4	10341.2	11487.2	13377	13372	13080.5	14830.9	10778	12152.3	8723.16	12118.266
