42.7,38.29,-4.41
29.0,31.33,2.33
54.8,52.68,-2.12
5.8,21.64,15.84
51.2,27.79,-23.41
13.5,11.51,-1.99
24.0,23.04,-0.96
12.3,13.78,1.48
25.8,40.26,14.46
13.0,16.56,3.56
50.0,45.06,-4.94
13.1,19.77,6.67
9.4,14.26,4.86
49.0,30.72,-18.28
43.4,52.26,8.86
7.2,20.33,13.13
17.7,21.5,3.8
23.0,23.48,0.48
26.3,26.44,0.14
14.7,12.2,-2.5
21.2,23.79,2.59
39.0,36.53,-2.47
7.8,14.58,6.78
33.3,35.68,2.38
31.8,23.17,-8.63
27.4,18.86,-8.54
6.4,21.04,14.64
16.0,29.02,13.02
25.9,24.07,-1.83
35.1,31.01,-4.09
10.6,19.28,8.68
56.9,29.42,-27.48
11.8,14.73,2.93
8.0,24.55,16.55
12.8,33.77,20.97
16.3,14.75,-1.55
12.7,14.73,2.03
49.1,32.95,-16.15
23.0,21.04,-1.96
13.9,18.36,4.46
14.8,11.53,-3.27
37.6,40.66,3.06
28.5,22.41,-6.09
71.0,38.44,-32.56
10.3,22.19,11.89
50.4,44.13,-6.27
47.7,41.34,-6.36
61.1,43.38,-17.72
41.0,30.52,-10.48
13.3,15.57,2.27
10.2,16.5,6.3
28.7,22.63,-6.07
40.4,33.11,-7.29
36.1,46.25,10.15
48.6,45.0,-3.6
14.2,21.88,7.68
18.5,15.55,-2.95
32.2,33.35,1.15
53.7,19.55,-34.15
36.4,38.79,2.39
20.6,12.27,-8.33
27.2,27.12,-0.08
25.1,24.51,-0.59
22.2,13.88,-8.32
21.6,26.79,5.19
11.0,12.28,1.28
24.0,22.19,-1.81
18.0,26.23,8.23
39.0,45.22,6.22
6.7,16.42,9.72
29.1,35.79,6.69
19.1,36.88,17.78
10.8,12.37,1.57
9.0,21.12,12.12
57.7,58.53,0.83
8.2,5.9,-2.3
32.7,30.82,-1.88
30.0,31.27,1.27
