47.7,35.05,-12.65
11.3,16.93,5.63
10.1,15.09,4.99
45.0,44.91,-0.09
23.0,17.69,-5.31
41.0,39.51,-1.49
31.7,30.09,-1.61
32.2,35.13,2.93
16.7,9.54,-7.16
15.3,19.82,4.52
33.0,29.12,-3.88
31.0,26.51,-4.49
59.3,37.36,-21.94
14.0,30.09,16.09
30.5,22.71,-7.79
19.3,21.43,2.13
15.4,22.82,7.42
57.7,45.91,-11.79
32.7,28.7,-4.0
10.5,16.59,6.09
6.4,15.96,9.56
11.8,19.98,8.18
12.3,18.02,5.72
21.9,26.01,4.11
13.0,14.74,1.74
43.6,48.86,5.26
31.8,35.58,3.78
30.2,23.1,-7.1
28.3,18.7,-9.6
27.4,22.65,-4.75
23.0,15.96,-7.04
29.8,21.73,-8.07
30.7,22.49,-8.21
48.3,45.29,-3.01
13.4,18.22,4.82
37.6,40.8,3.2
26.1,21.52,-4.58
29.0,26.77,-2.23
9.4,18.18,8.78
34.2,24.42,-9.78
71.0,57.3,-13.7
43.4,47.03,3.63
27.6,29.24,1.64
50.0,46.99,-3.01
13.9,18.66,4.76
11.0,16.15,5.15
21.2,17.45,-3.75
5.9,9.54,3.64
51.2,44.14,-7.06
37.7,48.66,10.96
45.4,40.39,-5.01
28.4,24.43,-3.97
31.0,27.63,-3.37
9.3,7.62,-1.68
28.5,20.35,-8.15
20.9,23.25,2.35
35.2,33.34,-1.86
16.8,6.53,-10.27
28.5,25.31,-3.19
33.3,29.45,-3.85
25.9,21.64,-4.26
6.9,16.59,9.69
35.1,29.58,-5.52
40.1,47.08,6.98
8.5,20.89,12.39
33.8,39.51,5.71
29.1,31.0,1.9
6.7,17.51,10.81
62.1,59.09,-3.01
39.0,40.72,1.72
47.3,34.42,-12.88
7.2,18.43,11.23
54.8,51.82,-2.98
9.0,18.01,9.01
9.0,19.33,10.33
32.2,35.54,3.34
18.5,25.6,7.1
44.0,41.84,-2.16
