5.8,18.82,13.02
12.7,11.36,-1.34
28.4,31.63,3.23
51.2,34.5,-16.7
35.9,27.03,-8.87
17.9,22.76,4.86
33.3,30.54,-2.76
32.7,30.98,-1.72
11.8,17.47,5.67
26.8,25.62,-1.18
7.8,21.66,13.86
42.7,43.14,0.44
21.2,21.4,0.2
61.0,58.35,-2.65
12.5,15.54,3.04
8.2,-1.44,-9.64
21.6,31.38,9.78
21.8,20.57,-1.23
29.3,28.44,-0.86
9.6,16.35,6.75
33.8,38.99,5.19
10.2,16.05,5.85
17.7,28.71,11.01
21.0,24.3,3.3
9.0,29.22,20.22
29.1,37.71,8.61
22.0,21.26,-0.74
40.1,40.46,0.36
56.9,28.19,-28.71
35.2,35.12,-0.08
9.3,17.37,8.07
17.6,22.87,5.27
37.7,38.08,0.38
20.3,30.51,10.21
6.7,16.06,9.36
11.4,7.35,-4.05
38.2,32.16,-6.04
19.0,26.01,7.01
45.9,46.67,0.77
34.8,29.19,-5.61
18.4,26.36,7.96
27.1,35.02,7.92
35.2,39.97,4.77
11.0,14.83,3.83
50.4,37.73,-12.67
34.2,32.16,-2.04
20.8,15.27,-5.53
28.7,27.86,-0.84
13.1,12.42,-0.68
38.2,27.65,-10.55
27.0,28.84,1.84
45.4,33.36,-12.04
45.0,36.19,-8.81
28.4,27.05,-1.35
23.5,29.69,6.19
10.1,14.53,4.43
45.4,37.03,-8.37
41.0,38.06,-2.94
27.6,21.77,-5.83
12.8,26.36,13.56
35.1,29.92,-5.18
18.0,28.46,10.46
10.5,13.9,3.4
24.0,24.06,0.06
26.1,24.06,-2.04
42.0,40.83,-1.17
15.5,19.58,4.08
13.5,6.96,-6.54
8.5,16.23,7.73
37.0,33.86,-3.14
10.0,6.96,-3.04
29.8,27.67,-2.13
40.4,28.31,-12.09
36.8,36.19,-0.61
19.1,33.36,14.26
17.0,15.38,-1.62
39.0,32.3,-6.7
76.0,74.43,-1.57
