12.8,22.69,9.89
14.2,12.51,-1.69
9.4,20.54,11.14
31.3,27.53,-3.77
59.3,53.46,-5.84
13.4,22.11,8.71
27.0,31.81,4.81
39.0,30.08,-8.92
36.9,31.81,-5.09
11.2,18.17,6.97
24.0,12.8,-11.2
20.4,12.8,-7.6
40.4,23.86,-16.54
25.1,17.41,-7.69
30.2,23.69,-6.51
68.0,50.28,-17.72
45.0,34.99,-10.01
26.0,27.24,1.24
30.9,23.12,-7.78
8.5,12.72,4.22
25.1,19.74,-5.36
11.3,17.21,5.91
19.6,15.18,-4.42
35.2,29.7,-5.5
12.3,13.97,1.67
32.2,56.9,24.7
37.5,33.33,-4.17
20.3,24.01,3.71
11.0,18.95,7.95
6.4,19.66,13.26
39.0,51.1,12.1
32.7,41.98,9.28
24.3,35.27,10.97
8.2,9.5,1.3
49.3,59.81,10.51
7.2,18.17,10.97
18.8,31.21,12.41
32.7,27.69,-5.01
29.0,27.8,-1.2
62.1,58.96,-3.14
32.2,35.27,3.07
15.3,17.44,2.14
21.2,19.37,-1.83
10.2,11.35,1.15
35.1,27.68,-7.42
27.2,28.5,1.3
6.7,10.86,4.16
25.8,25.4,-0.4
23.0,19.28,-3.72
17.9,19.42,1.52
7.8,12.51,4.71
50.4,43.93,-6.47
22.8,15.18,-7.62
30.0,22.24,-7.76
9.3,15.26,5.96
11.8,16.98,5.18
14.7,13.04,-1.66
37.0,32.47,-4.53
15.0,20.54,5.54
39.0,39.06,0.06
50.8,67.71,16.91
56.9,22.32,-34.58
13.9,27.61,13.71
28.5,16.92,-11.58
42.7,33.01,-9.69
29.1,47.24,18.14
37.7,56.28,18.58
23.2,20.55,-2.65
57.7,32.54,-25.16
71.0,70.44,-0.56
6.7,11.13,4.43
47.7,51.07,3.37
27.4,17.43,-9.97
13.4,16.63,3.23
13.0,16.64,3.64
31.8,29.98,-1.82
46.5,25.85,-20.65
13.5,14.74,1.24
